id,flag,lk_store_id,store,si_store_id,alt_store_name_catch,status,store_open_status,store_pickup_available,brand_lk_jj,store_type_labels,location_type_labels,address_full,address_line_1,address_line_2,address_locality,address_landmark,address_city,address_state,address_pin_code,address_country,latitude,longitude,wp_db_id,place_id,google_cid_g,flaberry_place_id_ur,fb_page_id,appointment_url,store_email,store_virtual_number,store_phone,business_hours_openi,business_hours_closi,store_manager_name,store_manager_mobile,payment_types,parking_options,store_opening_date,store_size,single_interface_sto,slug,lenskart_store_page_,google_maps_url,google_search_url,google_review_url,bing,foursquare_url,yalwa_url,dealsnyou_url,magicpin_url,review_short_url,map_short_url,from_the_brand,labels,busy_hours,slightly_hours,serviceOptions,store_front_image,is_union_territory,created_at,updated_at,running_status,ratingAndReviewCount,distance
448,1,LKST334,1334,100060334,Pimple Saudagar,Active,1,True,Lenskart,COCO,High Street,"Shop No 3, Kingstone Avenue, Pimple Saudagar, Samrat Nagar, Opposite Govind Garden, Pune, Maharashtra, 411027","Shop No 3, Kingstone Avenue",Pimple Saudagar,Samrat Nagar,Opposite Govind Garden,Pune,Maharashtra,411027,India,18.5959074,73.8016703,8162,ChIJRWUJAkm5wjsRszft91nDenA,8105005270585653171,http://places.flaberry.com/?place_id=ChIJl_p8GPO5wjsRJBYTkb6gCIU,F1044626042403553,lskt.me/A334,pimplesaudagar.pune@lenskartstore.com,7428891334,7709993655,11:00 AM,09:30 PM,Simran Pahuja,9158667799,"Cash, Master Card, Debit Card, Visa",Free parking on site,12-31-2018,800,https://stores.lenskart.com/optometrist-sunglasses-Samrat-Nagar-Pune-60842/Home#book,optometrist-sunglasses-samrat-nagar-pune-60842,https://www.lenskart.com/optical-store/pune/pimple-saudagar-2/,https://maps.google.com/maps?cid=8105005270585653171,https://local.google.com/place?id=8105005270585653171&use=srp,https://search.google.com/local/writereview?placeid=ChIJRWUJAkm5wjsRszft91nDenA,http://www.bing.com/maps?ss=ypid.YN4070x9749611402960988040&mkt=en-IN,https://foursquare.com/v/lenskartcom/5cb6b2da2bf29b002d15442f,https://pune.yalwa.in/ID_136200539/Lenskart-com.html,http://www.dealsandyou.com/vendor/lenskartcom-28188,active,lskt.me/R1LKST334,lskt.me/M1LKST334,"Lenskart.com is now at Pimple Saudagar, LKST334. Lenskart is India's fastest growing eyewear business with over 500 optical stores around the country. Our mission is to give vision to every Indian at affordable price. We have over 5000 styles of eyewear, ",Metro,"07:00 PM,07:30 PM,01:00 PM,01:30 PM,02:00 PM,02:30 PM","06:00 PM,06:30 PM,05:00 PM,05:30 PM","{'1': 'Eye Test', '5': 'Repair', '6': 'Purchase'}",https://my-lkstore.lenskart.com/store_locator_image/LKST334/WhatsApp%20Image%202019-12-24%20at%2010.44.06%20AM.jpeg,0,,2023-01-23 15:13:29,1,"{'averageRating': '4.8', 'totalReviews': 1602}",
2243,,LKST2163,,,"SGS Mall, Pune",,1,True,Lenskart,COCO,High Street,"Shop No 7, SGS Mall, 231, Moledina, Road Camp, Pune, Maharashtra, 411001","Shop No 7, SGS Mall, 231, Road Camp",,Moledina,,Pune,Maharashtra,411001,India,18.51958536,73.87737376,,ChIJF-yOcHnBwjsRe0KX3oi4qHw,8982632354779972219,,,a,Sgsmall.pune@lenskartstore.com,9953929739,8956426018,11:00 AM,09:30 PM,Kiran,8446773800,,Available,a,a,https://stores.lenskart.com/lenskart-com-sgs-mall-pune-Moledina-pune-871885/Home#book,lenskart-com-sgs-mall-pune-moledina-pune-871885,,https://maps.google.com/maps?cid=8982632354779972219,https://local.google.com/place?id=8982632354779972219&use=srp,https://search.google.com/local/writereview?placeid=ChIJF-yOcHnBwjsRe0KX3oi4qHw,,,,,,lskt.me/R1LKST2163,lskt.me/M1LKST2163,,,,,"{'1': 'Eye Test', '5': 'Repair', '6': 'Purchase'}",,0,2024-01-18 00:00:00,2024-03-07 10:45:55,1,"{'averageRating': '5.0', 'totalReviews': 159}",
715,,LKST309,,,Phoenix Market City Mall,,1,True,Lenskart,COCO,Mall,"Shop No 61A, Second Floor, Phoenix Market City Mall, Viman Nagar, Near Mcdonalds, Pune, Maharashtra, 411014","Shop No 61A, Second Floor","Phoenix Market City Mall, Viman Nagar",Viman Nagar,Near McDonalds,Pune,Maharashtra,411014,India,18.56226,73.916405,,ChIJO2WDyBrBwjsRo3mkwt5WiUs,5292587705440298328,,,lskt.me/A309,phoenixmall.pune@lenskartstore.com,7428891309,8956066671,11:00 AM,09:30 PM,a,s,,Free parking on site,1,1,https://stores.lenskart.com/lenskart-com-Phoenix-Market-City-Mall-Viman-Nagar-Pune-979934/Home#book,lenskart-com-phoenix-market-city-mall-viman-nagar-pune-979934,,https://maps.google.com/maps?cid=5292587705440298328,https://local.google.com/place?id=5292587705440298328&use=srp,https://search.google.com/local/writereview?placeid=ChIJpQ8jBkbBwjsRWGVeDXoMc0k,,,,,,lskt.me/R1309,lskt.me/L1309,,,,,"{'1': 'Eye Test', '5': 'Repair', '6': 'Purchase'}",https://my-lkstore.lenskart.com/store_locator_image/LKST309/1.jpeg,0,2020-11-20 00:00:00,2024-03-12 14:54:12,1,"{'averageRating': '4.8', 'totalReviews': 520}",
207,1,LKST32,1032,10202032,Aundh,Active,1,True,Lenskart,COCO,High Street,"Shop No 2, First Floor, Westend Center 3, Nagras Road, Aundh, Opposite Westend Riverview Apartments, Pune, Maharashtra, 411007","Shop No 2, First Floor","Westend Center 3, Nagras Road",Aundh,Opposite Westend Riverview Apartments,Pune,Maharashtra,411007,India,18.56502,73.80705,3459,ChIJIUQu-zG_wjsR7gZggF303aA,11591689698344437486,http://places.flaberry.com/?place_id=ChIJIUQu-zG_wjsR7gZggF303aA,F185080612012765,lskt.me/A32,aundh.pune@lenskart.com,7428891032,2025888770,11:00 AM,09:30 PM,Sweety Kukreja,2025888770,"Cash, Master Card, Debit Card, Visa",Free Parking Available,09-08-2015,650,https://stores.lenskart.com/optometrist-sunglasses-Nagras-Road-Pune-61038/Home#book,optometrist-sunglasses-nagras-road-pune-61038,https://www.lenskart.com/optical-store/pune/aundh,https://maps.google.com/maps?cid=11591689698344437486,https://local.google.com/place?id=11591689698344437486&use=srp,https://search.google.com/local/writereview?placeid=ChIJIUQu-zG_wjsR7gZggF303aA,http://www.bing.com/maps?ss=ypid.YN4070x854519913798430017&mkt=en-IN,https://foursquare.com/v/lenskartcom/5cb6b3032db4a9002c4f01e5,https://pune.yalwa.in/ID_136200539/Lenskart-com.html,http://www.dealsandyou.com/vendor/lenskartcom-28327,active,lskt.me/R1032,lskt.me/L1032,"Lenskart.com is now at Aundh, LKST32. Lenskart is India's fastest growing eyewear business with over 500 optical stores around the country. Our mission is to give vision to every Indian at affordable price. We have over 5000 styles of eyewear, from big br",Metro,"01:00 PM,01:30 PM,12:00 PM,12:30 PM,03:00 PM,03:30 PM","02:00 PM,02:30 PM,05:00 PM,05:30 PM","{'1': 'Eye Test', '5': 'Repair', '6': 'Purchase'}",https://my-lkstore.lenskart.com/store_locator_image/LKST32/1.jpeg,0,,2023-01-23 15:13:28,1,"{'averageRating': '4.7', 'totalReviews': 1432}",
2255,,LKST2080,,,Kondhwa,,1,True,Lenskart,COCO,High Street,"NIBM Cross Road, Krishnakevalnagar, Shivneri Nagar, Near Jyoti Hotel, Kondhwa, Pune, Maharashtra, 411048","NIBM Cross Road, Krishnakevalnagar, Shivneri Nagar",,Kondhwa,Near Jyoti Hotel,Pune,Maharashtra,411048,India,18.4779313,73.890534,,ChIJpUZLkHzqwjsRbdn-TTRJQfg,17888659683887995245,,,a,kondhwa1.pune@lenskartstore.com,9953817294,2048468881,11:00 AM,09:30 PM,a,a,,Available,a,a,https://stores.lenskart.com/lenskart-com-kondhwa-Kondhwa-pune-332750/Home#book,lenskart-com-kondhwa-kondhwa-pune-332750,,https://maps.google.com/maps?cid=17888659683887995245,https://local.google.com/place?id=17888659683887995245&use=srp,https://search.google.com/local/writereview?placeid=ChIJpUZLkHzqwjsRbdn-TTRJQfg,,,,,,lskt.me/R1LKST2080,lskt.me/M1LKST2080,,,,,"{'1': 'Eye Test', '5': 'Repair', '6': 'Purchase'}",,0,2024-01-23 00:00:00,2024-03-28 09:32:58,1,"{'averageRating': '4.9', 'totalReviews': 122}",
467,1,LKST357,1357,104840357,Viman Nagar,Active,1,True,Lenskart,COCO,High Street,"Shop No 4, Alfa Premio, Plot No 71, Village Lohegoan, Viman Nagar, Opposite Khalsa Dairy, Pune, Maharashtra, 411014","Shop No 4, Alfa Premio, Plot No 71",Village Lohegoan,Viman Nagar,Opposite Khalsa Dairy,Pune,Maharashtra,411014,India,18.565024,73.915182,12142,ChIJGy_NZ-fBwjsR_kkUlJdcetk,15670939659483236862,http://places.flaberry.com/?place_id=ChIJGy_NZ-fBwjsR_kkUlJdcetk,F326907428008302,lskt.me/A357,vimannagar.pune@thelenskart.com,7428891357,8999067601,11:00 AM,09:30 PM,Chandra Pratap Singh,7558222558,"Cash, RuPay, Maestro, MasterCard, Debit, VISA, American Express, PayTM, PhonePe, UPI",No Parking Available,03-05-2019,800,https://stores.lenskart.com/optometrist-sunglasses-Viman-Nagar-Pune-63811/Home#book,optometrist-sunglasses-viman-nagar-pune-63811,https://www.lenskart.com/optical-store/pune/village-lohegoan-viman-nagar/,https://maps.google.com/maps?cid=15670939659483236862,https://local.google.com/place?id=15670939659483236862&use=srp,https://search.google.com/local/writereview?placeid=ChIJGy_NZ-fBwjsR_kkUlJdcetk,http://www.bing.com/maps?ss=ypid.YN4070x10963753143503958745&mkt=en-IN,https://foursquare.com/v/lenskartcom/5cb6b62166f3cd002cdefb52,https://pune.yalwa.in/ID_136238831/Lenskart-com.html,http://www.dealsandyou.com/vendor/lenskartcom-28335,active,lskt.me/R1357,lskt.me/L1357,"Lenskart.com is now at Viman Nagar, LKST357. Lenskart is India's fastest growing eyewear business with over 500 optical stores around the country. Our mission is to give vision to every Indian at affordable price. We have over 5000 styles of eyewear, from",Metro,"06:00 PM,06:30 PM,12:00 PM,12:30 PM,05:00 PM,05:30 PM","04:00 PM,04:30 PM,01:00 PM,01:30 PM","{'1': 'Eye Test', '5': 'Repair', '6': 'Purchase'}",https://my-lkstore.lenskart.com/store_locator_image/LKST357/1.jpeg,0,,2024-02-02 17:02:34,1,"{'averageRating': '4.6', 'totalReviews': 1204}",
2259,,LKST2092,,,Dattanagar,,1,True,Lenskart,COCO,High Street,"S No 73, Shop No 2, Plot No 27 To 35 Panache Building, Opposite Avdhut Arcade, Tiranga Chowk Katraj, Dattanagar, Pune, Maharashtra, 411046","S No 73, Shop No 2, Plot No 27 To 35 Panache Building, Opposite Avdhut Arcade, Tiranga Chowk Katraj",,Dattanagar,,Pune,Maharashtra,411046,India,18.451859,73.851322,,ChIJ98f4CpPrwjsRRhKW0ucVsI4,10281742034701521478,,,a,Pune.dattanagar@lenskartstore.com,9953796726,8483088370,11:00 AM,09:30 PM,Tej,8483088370,,Available,a,a,https://stores.lenskart.com/lenskart-com-dattanagar-Dattanagar-pune-891551/Home#book,lenskart-com-dattanagar-dattanagar-pune-891551,,https://maps.google.com/maps?cid=10281742034701521478,https://local.google.com/place?id=10281742034701521478&use=srp,https://search.google.com/local/writereview?placeid=ChIJ98f4CpPrwjsRRhKW0ucVsI4,,,,,,lskt.me/R1LKST2092,lskt.me/M1LKST2092,,,,,"{'1': 'Eye Test', '5': 'Repair', '6': 'Purchase'}",,0,2024-01-24 00:00:00,2024-03-28 09:33:24,1,"{'averageRating': '4.9', 'totalReviews': 36}",
473,1,LKST369,1369,105020369,Westend Mall,Active,1,True,Lenskart,COCO,Mall,"Shop No 22A, Upper Ground Floor, Near Parihar Chowk, Aundh, Westend Mall, Next To Jockey, Pune, Maharashtra, 411007","Shop No 22A, Upper Ground Floor","Near Parihar Chowk, Aundh",Westend Mall,Next to Jockey,Pune,Maharashtra,411007,India,18.56187,73.80715,15324,ChIJ674Isia_wjsReuYFfWRVIyc,2820191681746691706,http://places.flaberry.com/?place_id=ChIJ674Isia_wjsReuYFfWRVIyc,F408603963263944,lskt.me/A369,lkwestend.pune@thelenskart.com,7428891369,9156555733,11:00 AM,09:30 PM,Ms. Akanksha Srivastava,9975721048,"Cash, RuPay, Maestro, MasterCard, Debit, VISA, American Express, PayTM",Paid Parking Available,3-31-2019,500,https://stores.lenskart.com/lenskart-com-westend-mall-optometrists-aundh-pune-66299/Home#book,lenskart-com-westend-mall-optometrists-aundh-pune-66299,https://www.lenskart.com/optical-store/pune/westend-mall,https://maps.google.com/maps?cid=2820191681746691706,https://local.google.com/place?id=2820191681746691706&use=srp,https://search.google.com/local/writereview?placeid=ChIJ674Isia_wjsReuYFfWRVIyc,,,,,active,lskt.me/R1369,lskt.me/L1369,"Lenskart.com is now at Westend Mall, LKST369. Lenskart is India's fastest growing eyewear business with over 500 optical stores around the country. Our mission is to give vision to every Indian at affordable price. We have over 5000 styles of eyewear, fro",Metro,"06:00 PM,06:30 PM,05:00 PM,05:30 PM,02:00 PM,02:30 PM","03:00 PM,03:30 PM,12:00 PM,12:30 PM","{'1': 'Eye Test', '5': 'Repair', '6': 'Purchase'}",https://my-lkstore.lenskart.com/store_locator_image/LKST369/1.jpeg,0,,2023-01-23 15:13:29,1,"{'averageRating': '4.8', 'totalReviews': 841}",
474,1,LKST371,1371,104930371,Hinjewadi,Active,1,True,Lenskart,COCO,High Street,"Shop No 6/12A, Mulshi Road, Phase 1, Sector 6, Hinjewadi, Near Shell Petrol Pump, Pune, Maharashtra, 411057","Shop No 6/12A, Mulshi Road","Phase 1, Sector 6",Hinjewadi,Near Shell Petrol Pump,Pune,Maharashtra,411057,India,18.591117,73.741512,13872,ChIJBbXHfrS7wjsRrDA0L7Pcn1M,6025777488594219180,http://places.flaberry.com/?place_id=ChIJBbXHfrS7wjsRrDA0L7Pcn1M,F543162886505268,lskt.me/A371,hinjawadi.pune@thelenskart.com,7428891371,7709993552,11:00 AM,09:30 PM,MR Barkat,7020822322,"Cash, RuPay, Maestro, MasterCard, Debit, VISA, PayTM, PhonePe",Free Parking Available,3-31-2019,1050,https://stores.lenskart.com/lenskart-com-hinjewadi-optometrists-hinjewadi-pune-64904/Home#book,lenskart-com-hinjewadi-optometrists-hinjewadi-pune-64904,https://www.lenskart.com/optical-store/pune/hinjewadi/,https://maps.google.com/maps?cid=6025777488594219180,https://local.google.com/place?id=6025777488594219180&use=srp,https://search.google.com/local/writereview?placeid=ChIJBbXHfrS7wjsRrDA0L7Pcn1M,http://www.bing.com/maps?ss=ypid.YN4070x8243118420772732364&mkt=en-IN,https://foursquare.com/v/lenskart/5ca5d7134acb19002c65223e,https://pune.yalwa.in/ID_136317599/Lenskart-com.html,http://www.dealsandyou.com/vendor/lenskartcom-28505,active,lskt.me/R1371,lskt.me/L1371,"Lenskart.com is now at Hinjewadi, LKST371. Lenskart is India's fastest growing eyewear business with over 500 optical stores around the country. Our mission is to give vision to every Indian at affordable price. We have over 5000 styles of eyewear, from b",Metro,"03:00 PM,03:30 PM,06:00 PM,06:30 PM,05:00 PM,05:30 PM","04:00 PM,04:30 PM,01:00 PM,01:30 PM","{'1': 'Eye Test', '5': 'Repair', '6': 'Purchase'}",https://my-lkstore.lenskart.com/store_locator_image/LKST371/WhatsApp%20Image%202019-12-24%20at%204.22.50%20PM.jpeg,0,,2023-01-23 15:13:29,1,"{'averageRating': '4.8', 'totalReviews': 2325}",
993,,LKST973,,,Tilak Road,,1,True,Lenskart,COCO,High Street,"Nikhil Pride, 2040/1/2, Sadashiv Peth, Tilak Road, Near Abhinav College, Pune, Maharashtra, 411030","Nikhil Pride, 2040/1/2, Sadashiv Peth",Tilak Road,Tilak Road,Near Abhinav College,Pune,Maharashtra,411030,India,18.50576,73.85285,,ChIJdYcPmnjBwjsRAvvgLYxoot0,15970442179883629314,,,lskt.me/A973,Tilakroad.pune@lenskartstore.com,7428890173,9156555689,11:00 AM,09:30 PM,a,a,,Free Parking,a,a,https://stores.lenskart.com/lenskart-com-Tilak-Road-Tilak-Road-Pune-88423/Home#book,lenskart-com-tilak-road-tilak-road-pune-88423,a,https://maps.google.com/maps?cid=15970442179883629314,https://local.google.com/place?id=15970442179883629314&use=srp,https://search.google.com/local/writereview?placeid=ChIJdYcPmnjBwjsRAvvgLYxoot0,,,,,,lskt.me/R1973,lskt.me/L1973,,,,,"{'1': 'Eye Test', '5': 'Repair', '6': 'Purchase'}",,0,2021-11-16 00:00:00,2023-01-23 15:13:31,1,"{'averageRating': '4.9', 'totalReviews': 958}",
1506,,LKST1281,,,Vishal Nagar,,1,True,Lenskart,COCO,High Street,"Shop No 5, Aishwarya Trade Center, Pimple Nilakh, Vishal Nagar, Opposite Pune Royal Hotel, Pune, Maharashtra, 411027","Shop No 5, Aishwarya Trade Center",Pimple Nilakh,Vishal Nagar,Opposite Pune Royal Hotel,Pune,Maharashtra,411027,India,18.587814,73.779979,,ChIJrVqDq7a5wjsRKtgrJiYR5rU,13107182621055244330,,,lskt.me/A1281,vishalnagarjagtapdairy.pune@lenskartstore.com,8447827353,9518989802,11:00 AM,09:30 PM,Mr. Aniket,9595322345,,Available,a,a,https://stores.lenskart.com/lenskart-com-Vishal-Nagar-Vishal-Nagar-Pune-343311/Home#book,lenskart-com-vishal-nagar-vishal-nagar-pune-343311,,https://maps.google.com/maps?cid=13107182621055244330,https://local.google.com/place?id=13107182621055244330&use=srp,https://search.google.com/local/writereview?placeid=ChIJrVqDq7a5wjsRKtgrJiYR5rU,,,,,,lskt.me/R1LKST1281,lskt.me/M1LKST1281,,,,,"{'1': 'Eye Test', '5': 'Repair', '6': 'Purchase'}",,0,2022-12-15 00:00:00,2024-03-27 11:14:28,1,"{'averageRating': '4.9', 'totalReviews': 824}",
483,1,LKST390,1390,105080390,Kharadi,Active,1,True,Lenskart,COCO,High Street,"Shop No 11, Ground Floor, Pradeep Plaza, Dhole Patil Farm Road, Kharadi, Opposite Ganga Constella, Pune, Maharashtra, 411014","Shop No 11, Ground Floor, Pradeep Plaza",Dhole Patil Farm Road,Kharadi,Opposite Ganga Constella,Pune,Maharashtra,411014,India,18.555878,73.949402,17617,ChIJbVVT2hDDwjsR6zKx5FCP4fU,17717599986649215723,http://places.flaberry.com/?place_id=ChIJbVVT2hDDwjsR6zKx5FCP4fU,F1096371410750707,lskt.me/A390,kharadi.pune@thelenskart.com,7290921390,8421112063,11:00 AM,09:30 PM,Sanjana,8411971133,"Cash, MasterCard, Debit, VISA, PayTM, PhonePe,",Free Parking Available,06-10-2019,555,https://stores.lenskart.com/lenskart-com-kharadi-optometrists-kharadi-pune-67071/Home#book,lenskart-com-kharadi-optometrists-kharadi-pune-67071,https://www.lenskart.com/optical-store/pune/kharadi/,https://maps.google.com/maps?cid=17717599986649215723,https://local.google.com/place?id=17717599986649215723&use=srp,https://search.google.com/local/writereview?placeid=ChIJbVVT2hDDwjsR6zKx5FCP4fU,http://www.bing.com/maps?ss=ypid.YN4070x10963753143503958745&mkt=en-IN,,,,active,lskt.me/R1390,lskt.me/L1390,"Lenskart.com is now at Kharadi, LKST390. Lenskart is India's fastest growing eyewear business with over 500 optical stores around the country. Our mission is to give vision to every Indian at affordable price. We have over 5000 styles of eyewear, from big",Metro,"06:00 PM,06:30 PM,05:00 PM,05:30 PM,03:00 PM,03:30 PM","07:00 PM,07:30 PM,12:00 PM,12:30 PM","{'1': 'Eye Test', '5': 'Repair', '6': 'Purchase'}",https://my-lkstore.lenskart.com/store_locator_image/LKST390/1.jpeg,0,,2024-02-06 17:12:29,1,"{'averageRating': '4.4', 'totalReviews': 812}",
2287,,LKST2220,,,Dholepatil Road Sanpamvadi,,1,True,Lenskart,COCO,High Street,"Shop No 6 & 7 Hermes Complex, Balkrishna Sakharam, Dhole Patil Road, Near hotel Kapila, Sanpamvadi, Pune, Maharashtra, 411001","Shop No 6 & 7 Hermes Complex, Balkrishna Sakharam, Dhole Patil Road, Near hotel Kapila",,Sanpamvadi,,Pune,Maharashtra,411001,India,18.5351,73.8769,,ChIJIcjfJQHBwjsRpiUly0wx4kM,4891526351173264806,,,a,Dholepatilroad.pune@lenskartstore.com,9873986438,7218996668,11:00 AM,09:30 PM,Sagar Phadake Kalyani,7218996668,,Available,a,a,https://stores.lenskart.com/lenskart-com-dholepatil-road-sanpamvadi-Sanpamvadi-pune-915305/Home#book,lenskart-com-dholepatil-road-sanpamvadi-sanpamvadi-pune-915305,,https://maps.google.com/maps?cid=4891526351173264806,https://local.google.com/place?id=4891526351173264806&use=srp,https://search.google.com/local/writereview?placeid=ChIJIcjfJQHBwjsRpiUly0wx4kM,,,,,,lskt.me/R1LKST2220,lskt.me/M1LKST2220,,,,,"{'1': 'Eye Test', '5': 'Repair', '6': 'Purchase'}",,0,2024-02-08 00:00:00,2024-03-28 09:33:12,1,"{'averageRating': '5.0', 'totalReviews': 51}",
1779,,LKST1746,,,Sai Millenium Punawale,,1,True,Lenskart,COCO,High Street,"Shop No 5 , Sai millennium, Mumbai Pune Bypass Road, Kate Wasti, Punawale, Dattwadi, Pune, Maharashtra, 411033","Shop No 5 , Sai millennium","Mumbai Pune Bypass Road, Kate Wasti, Punawale",Dattwadi,,Pune,Maharashtra,411033,India,18.6307380,73.7419520,,ChIJl-S_E2a7wjsRMq5vUHEcG6Q,11825076519597747762,,,lskt.me/BLKST1746,Punewala.pune@lenskartstore.com,8929589182,7709993350,11:00 AM,09:30 PM,Abhishek rai,7028222273,,Available,a,a,https://stores.lenskart.com/lenskart-com-sai-millenium-punawale-Dattwadi-pune-499070/Home#book,lenskart-com-sai-millenium-punawale-dattwadi-pune-499070,,https://maps.google.com/maps?cid=11825076519597747762,https://local.google.com/place?id=11825076519597747762&use=srp,https://search.google.com/local/writereview?placeid=ChIJl-S_E2a7wjsRMq5vUHEcG6Q,,,,,,lskt.me/R1LKST1746,lskt.me/M1LKST1746,,,,,"{'1': 'Eye Test', '5': 'Repair', '6': 'Purchase'}",,0,2023-04-27 00:00:00,2023-06-21 11:15:49,1,"{'averageRating': '4.7', 'totalReviews': 476}",
758,,LKST668,,,Warje,,1,True,lenskart,COCO,High Street,"P One, Serve No 117/1, Warje, Warje, Near Mai Mangeshkar Hospital, Pune, Maharashtra, 411058","P One, Serve No 117/1, Warje", ,Warje,Near Mai Mangeshkar hospital,Pune,Maharashtra,411058,India,18.48521,73.79981,,ChIJ6-8tO5uVwjsRFfZzoz5PDaM,11749134133328344597,,,lskt.me/A668,warje.pune@lenskartstore.com,9910181668,7709993820,11:00 AM,09:30 PM,Barkat shaikh,7798776699,,Free Parking Option,a,a,https://stores.lenskart.com/lenskart-com-Warje-Warje-Pune-290345/Home#book,lenskart-com-warje-warje-pune-290345,,https://maps.google.com/maps?cid=11749134133328344597,https://local.google.com/place?id=11749134133328344597&use=srp,https://search.google.com/local/writereview?placeid=ChIJ6-8tO5uVwjsRFfZzoz5PDaM,,,,,,lskt.me/R1668,lskt.me/L1668,,,,,"{'1': 'Eye Test', '5': 'Repair', '6': 'Purchase'}",https://my-lkstore.lenskart.com/store_locator_image/LKST668/photo-1.jpeg,0,2021-01-29 00:00:00,2023-01-23 15:13:30,1,"{'averageRating': '4.7', 'totalReviews': 676}",
2302,,LKST2274,,,MIDC Baramati,,1,True,Lenskart,COCO,High Street,"Shop No 9 & 10, Vidya Corner, MIDC, Vidya Nagari Chowk, Baramati, Pune, Maharashtra, 413133","Shop No 9 & 10, Vidya Corner, MIDC",Vidya Nagari Chowk,Baramati,,Pune,Maharashtra,413133,India,18.15174,74.57767,,ChIJw1W6xgmhwzsRIRfyrZnXKw8,1093204389615769377,,,a,baramatimidc.pune@lenskartstore.com,9873932538,8956066672,11:00 AM,09:30 PM,Yogesh,7411397295,,Avilable,a,a,https://stores.lenskart.com/lenskart-com-midc-baramati-Baramati-pune-424679/Home#book,lenskart-com-midc-baramati-baramati-pune-424679,,https://maps.google.com/maps?cid=1093204389615769377,https://local.google.com/place?id=1093204389615769377&use=srp,https://search.google.com/local/writereview?placeid=ChIJw1W6xgmhwzsRIRfyrZnXKw8,,,,,,lskt.me/R1LKST2274,lskt.me/M1LKST2274,,,,,"{'1': 'Eye Test', '5': 'Repair', '6': 'Purchase'}",,0,2024-02-23 00:00:00,2024-03-27 12:30:17,1,"{'averageRating': '4.8', 'totalReviews': 24}",
140,1,ST226,226,103721226,Paud Road,Active,0,False,Lenskart,FOFO,High Street,"Shop No 10 And 11, Anand Complex, Alkapuri Society, Paud Road, Kothrud, Opposite Kinara Hotel, Pune, Maharashtra, 411038","Shop no. 10 and 11, Anand Complex","Alkapuri Society, Paud Road",Kothrud,"Opp Kinara Hotel, Near Vanaz Company",Pune,Maharashtra,411038,India,18.50709,73.806488,3213,ChIJz3BpDcu_wjsRCAKhe5KuvfU,17707501254053265928,http://places.flaberry.com/?place_id=ChIJz3BpDcu_wjsRCAKhe5KuvfU,F434933890409766,lskt.me/F226,paudroad.pune@lenskart.mobi,7428890226,9960918142,11:00 AM,09:30 PM,Amol Salegavkar,9823140055,"Cash, Master Card, Debit Card, Visa",Free parking on site,3-31-2017,600,https://stores.lenskart.com/optometrist-sunglasses-Kothrud-Pune-61207/Home#book,optometrist-sunglasses-kothrud-pune-61207,https://www.lenskart.com/optical-store/pune/alkapuri-society-paud-road,https://maps.google.com/maps?cid=17707501254053265928,https://local.google.com/place?id=17707501254053265928&use=srp,https://search.google.com/local/writereview?placeid=ChIJz3BpDcu_wjsRCAKhe5KuvfU,http://www.bing.com/maps?ss=ypid.YN4070x17364738198206460156&mkt=en-IN,https://foursquare.com/v/lenskartcom/5c839b5be7a237003918b77c,https://pune.yalwa.in/ID_136238503/Lenskart-com.html,http://www.dealsandyou.com/vendor/lenskartcom-28306,active,lskt.me/R0226,lskt.me/L0226,"Lenskart.com is now at Paud Road, ST226. Lenskart is India's fastest growing eyewear business with over 500 optical stores around the country. Our mission is to give vision to every Indian at affordable price. We have over 5000 styles of eyewear, from big",Metro,"12:00 PM,12:30 PM,02:00 PM,02:30 PM,11:00 AM,11:30 AM","03:00 PM,03:30 PM,06:00 PM,06:30 PM","{'1': 'Eye Test', '5': 'Repair', '6': 'Purchase'}",https://my-lkstore.lenskart.com/store_locator_image/ST226/WhatsApp%20Image%202019-12-24%20at%205.44.38%20PM.jpeg,0,,2024-03-12 08:58:09,1,"{'averageRating': '4.6', 'totalReviews': 471}",
1827,,LKST1647,,,Muhana Mandi Road,,1,True,Lenskart,COCO,High Street,"Ground Floor, Plot No 201, Girraj Nagar, Village Kehajoa ka was, Sanganer, Iskon Temple Road, Jaipur, Rajasthan, 302029","Ground Floor, Plot No 201, Girraj Nagar","Village Kehajoa ka was, Iskon Temple Road",Sanganer,,Jaipur,Rajasthan,302029,India,26.8414431,75.7614554,,ChIJFzI1w0m1bTkRwvEwDqBCxT0,4451037061925892546,,,lskt.me/BLKST1647,Muhanamandi.jaipur@lenskartstore.com,8744020508,9773389543,11:00 AM,09:00 PM,a,a,,available,a,a,https://stores.lenskart.com/lenskart-com-muhana-mandi-road-Sanganer-jaipur-975585/Home#book,lenskart-com-muhana-mandi-road-sanganer-jaipur-975585,,https://maps.google.com/maps?cid=4451037061925892546,https://local.google.com/place?id=4451037061925892546&use=srp,https://search.google.com/local/writereview?placeid=ChIJFzI1w0m1bTkRwvEwDqBCxT0,,,,,,lskt.me/R1LKST1647,lskt.me/M1LKST1647,,,,,"{'1': 'Eye Test', '5': 'Repair', '6': 'Purchase'}",,0,2023-05-31 00:00:00,2024-02-22 16:05:00,1,"{'averageRating': '4.9', 'totalReviews': 180}",
